72,200.0000,-1746.6874459691135,-0.0090,0.0503,-41.4380,0.6915
73,200.0000,-1786.6489674694544,-0.0089,0.0970,-42.2757,0.7909
74,200.0000,-1574.843754196432,-0.0089,0.0562,-43.5129,1.0354
75,200.0000,-1790.1016818803064,-0.0090,0.0529,-45.9574,0.9266
76,200.0000,-1608.803659756161,-0.0087,0.1436,-47.2038,0.8320
77,200.0000,-1659.7988723948301,-0.0095,0.0673,-48.2826,0.5968
78,200.0000,-1558.958125331223,-0.0085,0.0602,-49.3276,1.2089
79,200.0000,-1656.9598568363497,-0.0087,0.1249,-51.9937,1.0274
80,200.0000,-1782.9982876006993,-0.0079,0.1052,-53.1820,0.9140
81,200.0000,-1777.0143322053814,-0.0077,0.1280,-54.7039,1.2243
82,200.0000,-1553.3697267591938,-0.0070,0.0925,-54.7154,0.6058
83,200.0000,-1535.3045652164074,-0.0069,0.1115,-53.4545,0.9882
84,200.0000,-1627.0276045935834,-0.0063,0.2226,-58.5926,1.0107
85,200.0000,-1702.7335644991178,-0.0067,0.1256,-60.6326,0.9540
86,200.0000,-1580.6438870737932,-0.0052,0.1181,-61.1257,1.1585
87,200.0000,-1715.1649755767023,-0.0061,0.1238,-64.3056,1.2576
88,200.0000,-1653.0719511343812,-0.0067,0.0917,-64.7389,0.4957
89,200.0000,-1759.0818866476723,-0.0069,0.1123,-67.4687,1.1032
90,200.0000,-1757.1597632001651,-0.0065,0.1237,-68.8490,1.5779
91,200.0000,-1686.7286609515438,-0.0068,0.1846,-69.4285,0.7227
92,200.0000,-1654.9628400878078,-0.0069,0.1593,-70.6177,1.1121
93,200.0000,-1744.959525507618,-0.0075,0.1333,-73.5152,1.1243
94,200.0000,-1536.1869143312217,-0.0079,0.1116,-71.8015,0.9967
95,200.0000,-1672.6734195196716,-0.0071,0.2218,-75.1428,1.2162
96,200.0000,-1675.7090608414044,-0.0065,0.1132,-77.0844,1.2956
97,200.0000,-1756.1771238583954,-0.0055,0.0700,-79.8833,1.0630
98,200.0000,-1720.3761860922598,-0.0054,0.2155,-79.6115,1.1702
99,200.0000,-1605.013965202869,-0.0062,0.0998,-79.6137,1.0894
100,200.0000,-1653.0939899785328,-0.0044,0.0875,-82.2475,0.6714
101,200.0000,-1573.4775653602323,-0.0047,0.3419,-79.7824,1.2765
102,200.0000,-1701.9575657392643,-0.0047,0.2326,-85.9248,1.8565
103,200.0000,-1551.976219880812,-0.0044,0.1559,-84.0802,1.2824
104,200.0000,-1451.4666033038427,-0.0049,0.0956,-80.6507,1.1444
105,200.0000,-1511.529543993197,-0.0049,0.1877,-84.5968,1.1329
106,200.0000,-1644.6150612570793,-0.0028,0.1528,-89.4341,1.2565
107,200.0000,-1585.1964699252073,-0.0020,0.2136,-89.6878,1.2721
108,200.0000,-1678.787441944903,-0.0026,0.2311,-92.9095,1.4770
109,200.0000,-1552.2000101263814,-0.0047,0.4276,-89.9780,1.1510
110,200.0000,-1429.0785049519027,-0.0040,0.3444,-86.3755,0.6034
111,200.0000,-1297.5566542759746,-0.0038,0.3153,-82.7441,0.9097
112,200.0000,-1454.556495257002,-0.0033,0.1433,-90.2119,0.7282
113,200.0000,-1439.6503433524128,-0.0036,0.1687,-89.6322,1.7240
114,200.0000,-1650.6989384855149,-0.0040,0.2046,-100.2618,1.5328
115,200.0000,-1181.6759908386355,-0.0038,0.3183,-81.8966,0.3292
116,200.0000,-1543.51405445483,-0.0070,0.0510,-97.7500,2.4680
117,200.0000,-1042.555551771226,-0.0078,0.0953,-65.2133,-0.0283
118,200.0000,-1337.8306543712094,-0.0092,0.3265,-84.9954,0.8590
119,200.0000,-1308.5592667395294,-0.0078,0.1579,-62.1420,-2.0131
120,200.0000,-1263.0190712356284,-0.0046,0.1606,-72.4809,1.7456
121,200.0000,-1305.8136212635047,-0.0048,0.4967,-64.8971,1.4768
122,200.0000,-1359.3723805370116,-0.0067,0.2642,-88.4118,-0.0549
123,200.0000,-1357.259738531133,-0.0077,0.2626,-66.4313,1.6513
124,200.0000,-1220.168885556297,-0.0096,0.2423,-65.0922,1.9759
125,200.0000,-1331.7275151903812,-0.0096,0.3657,-67.4191,-1.3484
126,200.0000,-1318.2798334239803,-0.0080,0.3153,-69.3070,1.6754
127,200.0000,-1330.0205873226994,-0.0074,0.3852,-57.2791,-2.0447
128,200.0000,-1358.2723565890867,-0.0089,0.2614,-82.5229,1.5369
129,200.0000,-1348.3430203609237,-0.0085,0.3239,-57.2297,-1.9880
130,200.0000,-1342.422648983638,-0.0093,0.3930,-70.0869,1.9095
131,200.0000,-1263.3215003882692,-0.0095,0.4201,-73.9264,2.0293
132,200.0000,-1306.1664111529115,-0.0084,0.4477,-61.1348,-1.4117
133,200.0000,-1324.6444956351334,-0.0078,0.1457,-74.3631,2.1224
134,200.0000,-1328.6183243476025,-0.0055,0.3200,-62.3721,-1.6087
135,200.0000,-1317.6112003316466,-0.0068,0.3014,-60.6927,-1.6974
136,200.0000,-1343.0255709996875,-0.0088,0.4955,-54.4147,-2.1124
137,200.0000,-1352.7301091654897,-0.0081,0.3224,-57.7904,-1.6802
138,200.0000,-1347.9677640311381,-0.0088,0.3135,-77.1694,2.2136
139,200.0000,-1311.1160727747997,-0.0103,0.1316,-60.6372,-1.6636
140,200.0000,-1317.5934123475317,-0.0093,0.6071,-60.6149,-1.3870
141,200.0000,-1357.4645843838296,-0.0118,0.2582,-86.3900,1.2473
142,200.0000,-1331.3777121965365,-0.0103,0.3743,-80.8141,1.9023
143,200.0000,-1310.4033981267385,-0.0103,0.4183,-71.1502,-1.3449
144,200.0000,-1463.8925670555063,-0.0082,0.2705,-83.5292,1.9678
145,200.0000,-1320.4241242944559,-0.0074,0.1802,-85.4949,1.5282
146,200.0000,-1354.6606887315747,-0.0105,0.1745,-58.7139,-1.9263
147,200.0000,-1309.243275106394,-0.0105,0.1754,-85.2299,1.8492
148,200.0000,-1280.2835464001962,-0.0116,0.3913,-96.3507,1.5397
149,200.0000,-1346.7670570356427,-0.0129,0.3243,-88.0165,1.7030
150,200.0000,-1333.7952339811125,-0.0123,0.3536,-87.8742,1.8290
151,200.0000,-1336.8376161874696,-0.0131,0.5101,-89.1617,1.8809
152,200.0000,-1255.192289358137,-0.0164,0.5418,-62.7629,-1.8813
153,200.0000,-1390.994520309295,-0.0159,0.4283,-60.6148,-2.3769
154,200.0000,-1320.2854870774393,-0.0186,0.2221,-61.8374,-1.8457
155,200.0000,-1351.7624687017244,-0.0195,0.3519,-60.4247,-1.9248
156,200.0000,-1351.1267666715512,-0.0192,0.6664,-73.2652,-1.4473
157,200.0000,-1338.9578717100287,-0.0194,0.4896,-95.6387,1.9612
158,200.0000,-1306.2133270684326,-0.0197,0.1589,-64.1145,-2.1279
159,200.0000,-1334.9984500546827,-0.0203,0.3827,-100.5591,1.5584
160,200.0000,-1336.8641273974524,-0.0197,0.3369,-97.9848,1.7348
161,200.0000,-1400.9318701818356,-0.0172,0.3404,-101.8948,1.3426
162,200.0000,-1412.7214708414383,-0.0173,0.4230,-66.1372,-1.8323
163,200.0000,-1358.556412297797,-0.0169,0.4113,-62.6712,-1.9944
164,200.0000,-1326.6211444554144,-0.0158,0.2329,-66.6621,-1.8361
165,200.0000,-1333.3994135226508,-0.0142,0.2394,-103.3778,1.7066
166,200.0000,-1224.3206513040527,-0.0124,0.6745,-68.8786,-1.6620
167,200.0000,-1334.7556229882248,-0.0145,0.1982,-70.6864,-1.5057
168,200.0000,-1323.2070275806618,-0.0158,0.3154,-112.2555,1.4797
169,200.0000,-1311.8974224435658,-0.0180,0.2005,-69.7181,-1.7245
170,200.0000,-1322.417244760581,-0.0202,0.5359,-69.0095,-1.9966
171,200.0000,-1356.7426933604754,-0.0183,0.5700,-65.1545,-1.7905
172,200.0000,-1383.0053965808652,-0.0183,0.8505,-111.5628,2.0705
173,200.0000,-1338.8150095993965,-0.0175,0.3063,-112.3790,1.8800
174,200.0000,-1325.3061982538643,-0.0193,0.4250,-69.0811,-1.7396
175,200.0000,-1230.2834613439982,-0.0194,0.4901,-115.5316,1.1485
176,200.0000,-1285.6852101495895,-0.0183,0.5108,-113.5133,0.8491
177,200.0000,-1287.6890199027232,-0.0162,0.5972,-117.0760,0.9105
178,200.0000,-1078.2669725511084,-0.0150,0.6742,-74.4564,-1.6045
179,200.0000,-1312.6907159059867,-0.0125,0.7041,-119.3987,1.8605
180,200.0000,-1352.664460904571,-0.0145,0.4880,-86.7508,-1.5113
181,200.0000,-1178.889234418753,-0.0138,0.6148,-80.6865,-1.2342
182,200.0000,-1357.2674506363207,-0.0145,0.4007,-71.9472,-1.7788
183,200.0000,-1460.9246703691506,-0.0159,0.4059,-70.6054,-2.3407
184,200.0000,-1334.9967659637591,-0.0167,0.7113,-81.9562,-1.6037
185,200.0000,-1283.4119239260758,-0.0160,0.6177,-124.3615,1.6328
186,200.0000,-1332.4955127976689,-0.0157,0.6998,-129.0742,0.9907
187,200.0000,-1364.8491708521085,-0.0169,0.6471,-126.4877,1.7380
188,200.0000,-1393.9903098756188,-0.0153,0.9266,-130.8768,1.6575
189,200.0000,-1269.9538223875602,-0.0169,0.4031,-125.0329,0.4598
190,200.0000,-1308.3875345720292,-0.0180,0.3328,-130.8533,0.3192
191,200.0000,-1350.0295161217045,-0.0201,0.5637,-76.9770,-2.0244
192,200.0000,-1191.7679793088575,-0.0211,0.4149,-93.8999,-1.7411
193,200.0000,-1140.1586344592952,-0.0162,0.3749,-103.5426,-1.5079
194,200.0000,-1210.086405983216,-0.0101,0.6555,-123.9835,-1.3462
195,200.0000,-1211.0588785763853,-0.0080,0.4246,-129.0575,-1.6125
196,200.0000,-1261.238061513489,-0.0123,0.2859,-107.9008,-1.7766
197,200.0000,-1187.4223744719097,-0.0139,0.5828,-89.7003,-1.7689
198,200.0000,-876.1078368870574,-0.0123,0.3326,-105.8275,-1.9442
199,200.0000,-1162.4776349583228,-0.0115,0.4653,-128.6280,-1.5899
200,200.0000,-1350.7321938525401,-0.0125,0.4914,-85.7919,-1.9113
201,200.0000,-1283.6212661644688,-0.0116,0.0760,-140.8707,-1.4907
202,200.0000,-1257.0873573444107,-0.0110,0.4765,-137.4926,-1.2066
203,200.0000,-1322.2036664321538,-0.0112,0.5936,-88.2483,-1.9807
204,200.0000,-1278.5090990624317,-0.0098,0.6631,-120.8005,-1.6904
205,200.0000,-1312.1203771377038,-0.0092,0.5669,-103.5702,-1.6783
206,200.0000,-935.2849166347555,-0.0106,0.8171,-117.5672,-1.8168
207,200.0000,-1171.7386081772675,-0.0134,0.7508,-104.3713,-1.9366
208,200.0000,-1227.806889156722,-0.0169,0.5709,-88.8447,-1.7442
209,200.0000,-1160.9885790078283,-0.0183,0.6872,-105.3523,-1.4704
210,200.0000,-1308.6174146637707,-0.0166,0.7349,-93.2269,-2.0113
211,200.0000,-1263.2821339465331,-0.0117,0.3665,-100.5268,-1.8541
212,200.0000,-1238.0323496613871,-0.0080,0.5840,-123.8093,-1.4231
213,200.0000,-1329.0932341853202,-0.0083,0.7451,-100.0324,-1.8919
214,200.0000,-1356.5177945808025,-0.0079,0.7691,-106.0700,-1.9944
215,200.0000,-1448.6010971898525,-0.0134,0.9297,-95.0922,-2.2444
216,200.0000,-1061.1139811796356,-0.0145,1.0205,-107.2424,-1.7320
217,200.0000,-1338.5771854583081,-0.0164,0.7157,-110.6691,-1.5356
218,200.0000,-1151.1641978859168,-0.0176,0.5465,-100.2315,-1.8782
219,200.0000,-1422.503966823531,-0.0184,0.7132,-107.0616,-2.2367
220,200.0000,-1233.9701266825123,-0.0182,0.5857,-101.1168,-1.4959
221,200.0000,-1342.9131578711542,-0.0179,0.7950,-117.3295,-1.6407
222,200.0000,-1318.080478914589,-0.0146,0.3718,-115.7491,-1.6002
223,200.0000,-1377.671125515471,-0.0140,0.1774,-108.4862,-2.1122
224,200.0000,-1370.3569426276042,-0.0117,0.4724,-142.3254,-1.4680
225,200.0000,-1354.1178798398994,-0.0116,0.3469,-103.6236,-1.9512
226,200.0000,-1360.86210148174,-0.0125,0.7655,-103.1137,-2.0653
227,200.0000,-1310.47342606161,-0.0126,0.6014,-110.8635,-1.9521
228,200.0000,-1349.2809226127213,-0.0117,0.2380,-110.5507,-1.7020
229,200.0000,-1337.2367077996362,-0.0123,0.2983,-116.2561,-1.5991
230,200.0000,-1346.4643621216342,-0.0120,0.5412,-107.1188,-1.8549
231,200.0000,-1262.8621176786546,-0.0127,0.5705,-111.6994,-1.6443
232,200.0000,-1169.7604813587602,-0.0178,0.5880,-109.7114,-1.8817
233,200.0000,-1338.3140925451564,-0.0182,0.9081,-113.3853,-1.7800
234,200.0000,-1357.278359433404,-0.0181,0.6576,-107.4408,-1.9221
235,200.0000,-1378.9128424989192,-0.0144,1.1306,-109.1556,-1.8248
236,200.0000,-1145.3349388176669,-0.0091,0.2373,-122.6936,-1.3665
237,200.0000,-1115.6316840808051,-0.0062,0.2994,-127.6826,-1.3968
238,200.0000,-1284.632480404014,-0.0089,1.3482,-123.1877,-1.5397
239,200.0000,-1389.0025288488955,-0.0152,0.8984,-108.9962,-2.0218
240,200.0000,-1308.097187720064,-0.0157,0.1044,-119.9627,-1.8134
241,200.0000,-1380.5782154811216,-0.0135,0.4604,-171.6677,-1.2993
242,200.0000,-1205.189854993167,-0.0109,0.8335,-135.0337,-1.6441
243,200.0000,-1409.3377477441538,-0.0045,0.6688,-116.1369,-2.0722
244,200.0000,-1333.9609729838871,-0.0063,0.4413,-115.1400,-1.8506
245,200.0000,-1444.9313622541922,-0.0091,0.7383,-136.6940,-1.7160
246,200.0000,-1247.8162064195,-0.0110,0.5904,-124.5632,-1.8701
247,200.0000,-1310.6077560093509,-0.0142,0.5459,-112.3460,-1.7264
248,200.0000,-1453.364360482655,-0.0139,0.7747,-116.8691,-2.3333
249,200.0000,-1105.249222986831,-0.0122,0.6097,-122.1400,-1.5054
250,200.0000,-1320.3589744996236,-0.0102,0.2308,-131.5193,-1.5710
251,200.0000,-1323.1657792780118,-0.0141,0.3776,-119.4306,-1.8625
252,200.0000,-1272.5373253273185,-0.0184,0.1997,-121.4437,-1.6090
253,200.0000,-1418.2041529743763,-0.0194,0.6084,-116.0811,-2.0224
254,200.0000,-1220.5366978922411,-0.0165,0.5644,-128.8410,-1.6389
255,200.0000,-1439.9865991089093,-0.0101,0.9318,-121.0384,-2.1212
256,200.0000,-1321.2075001328446,-0.0053,0.8676,-132.5757,-1.5636
257,200.0000,-1321.0639196152754,-0.0081,1.0706,-121.4994,-1.6292
258,200.0000,-1334.633514093652,-0.0129,1.6595,-122.4906,-1.8120
259,200.0000,-1371.91946611089,-0.0180,0.6288,-137.5588,-1.5188
260,200.0000,-1374.3932761574601,-0.0203,1.0452,-116.6338,-1.9678
261,200.0000,-1311.3685021393594,-0.0204,0.6841,-124.5873,-1.6799
262,200.0000,-1290.2531291880837,-0.0156,1.0240,-131.1666,-1.6497
263,200.0000,-1060.745103106281,-0.0111,0.7526,-147.3048,-1.9411
264,200.0000,-1338.230977433685,-0.0090,0.7391,-120.9778,-1.9047
265,200.0000,-1365.7805375699018,-0.0068,0.6715,-127.1686,-2.1709
266,200.0000,-954.2032820962994,-0.0066,0.3729,-144.9113,-1.5841
267,200.0000,-1276.1076126836547,-0.0070,0.9430,-134.7133,-1.6719
268,200.0000,-1177.5078374347797,-0.0079,0.9618,-160.9265,-1.6690
269,200.0000,-1348.26316583512,-0.0131,1.5338,-122.3725,-1.8628
270,200.0000,-1341.3955933498248,-0.0111,0.3295,-122.0630,-2.2104
271,200.0000,-1321.9415247931188,-0.0088,0.7009,-152.5656,-1.8212
272,200.0000,-1153.1741026114844,-0.0085,0.4141,-162.6248,-1.2799
273,200.0000,-1409.3564501668136,-0.0093,0.5487,-125.3280,-2.0760
274,200.0000,-1416.660447244973,-0.0115,1.2679,-122.2810,-1.9610
275,200.0000,-1336.696211453506,-0.0105,0.8227,-132.1786,-1.9332
276,200.0000,-1127.6121336779074,-0.0069,1.2024,-141.6710,-1.6542
277,200.0000,-1369.5282530580039,-0.0087,0.6832,-141.7084,-1.1839
278,200.0000,-1295.7626269569635,-0.0106,0.5410,-134.2088,-1.8112
279,200.0000,-1447.0609723831258,-0.0135,0.4578,-124.6650,-2.0604
280,200.0000,-1364.1504389680074,-0.0148,0.5248,-124.3464,-1.9190
281,200.0000,-1304.8083762294316,-0.0125,0.6773,-142.0831,-1.8117
282,200.0000,-1162.0441912755075,-0.0113,1.1075,-137.5345,-1.8898
283,200.0000,-1361.2570120740963,-0.0100,0.1804,-130.8035,-1.9898
284,200.0000,-1183.6577412689862,-0.0103,0.4811,-140.0696,-1.6559
285,200.0000,-1113.635971478349,-0.0186,0.3664,-144.5459,-1.4064
286,200.0000,-1356.2254020458847,-0.0227,0.6113,-128.4075,-2.1433
287,200.0000,-1260.6324096305093,-0.0217,0.5003,-140.4445,-1.8100
288,200.0000,-1337.1792853356171,-0.0187,0.3649,-135.2000,-1.7375
289,200.0000,-1260.846182853537,-0.0135,0.5179,-150.2871,-1.2894
290,200.0000,-1385.3461732315816,-0.0141,0.9572,-171.8445,-1.4235
291,200.0000,-1219.9189755126413,-0.0133,1.2669,-130.2473,-1.4973
292,200.0000,-1277.6086565353314,-0.0152,0.8227,-130.5387,-1.6948
293,200.0000,-1337.2442865143034,-0.0193,0.3133,-151.3871,-1.7069
294,200.0000,-1351.764798438106,-0.0189,0.6202,-133.3789,-1.9120
295,200.0000,-1313.347660469964,-0.0177,1.0182,-140.4240,-1.7082
296,200.0000,-1279.8660539666514,-0.0144,0.9379,-150.9679,-1.4257
297,200.0000,-1278.5829414600316,-0.0113,0.5885,-138.1634,-1.6932
298,200.0000,-1356.7351512480536,-0.0118,0.6532,-132.8668,-2.0176
299,200.0000,-1460.4820512413573,-0.0112,0.9716,-133.9836,-2.2322
300,200.0000,-943.999974651743,-0.0099,0.2023,-135.8694,-1.1896
301,200.0000,-1278.9947047642588,-0.0100,0.6335,-147.2962,-1.8922
302,200.0000,-1286.761614179707,-0.0099,1.0219,-151.6071,-1.5985
303,200.0000,-1429.6615383807136,-0.0127,0.4432,-146.3584,-1.5268
304,200.0000,-255.31996959587931,-0.0169,0.7516,-117.6637,-0.6283
305,200.0000,-1186.0743112538557,-0.0177,0.5685,-155.7108,-1.4399
306,200.0000,-926.8830794816778,-0.0142,0.3088,-137.3999,-1.3120
307,200.0000,-1114.6576318171838,-0.0144,1.6642,-149.8816,-1.4688
308,200.0000,-774.921101833333,-0.0115,0.5835,-135.1086,-1.0683
309,200.0000,-1269.6709283646014,-0.0076,0.7930,-156.4057,-1.1572
310,200.0000,-1332.5811209887959,-0.0094,0.4570,-138.6010,-1.6948
311,200.0000,-1066.4561486484313,-0.0095,1.8997,-130.6771,-0.8325
312,200.0000,-1270.9173887623576,-0.0115,0.6283,-158.7764,-1.2466
313,200.0000,-1351.3406143328898,-0.0117,0.5569,-161.2259,-1.4504
314,200.0000,-1464.7280903800372,-0.0131,0.6516,-140.2176,-2.0125
315,200.0000,-1149.5351709794486,-0.0129,0.4218,-154.6552,-1.1405
316,200.0000,-940.0640556354481,-0.0117,0.8139,-128.8326,-1.0161
317,200.0000,-1400.9601911598963,-0.0090,1.1179,-145.9160,-1.6986
318,200.0000,-1155.081266284663,-0.0088,0.6520,-156.9981,-1.1335
319,200.0000,-1183.3783294552984,-0.0107,0.9737,-152.9405,-1.7205
320,200.0000,-1140.0873208493163,-0.0127,0.6780,-165.4084,-1.1140
321,200.0000,-1409.5529397597386,-0.0127,1.3723,-146.3224,-1.9814
322,200.0000,-1293.0602180010071,-0.0076,0.7984,-158.1093,-1.3840
323,200.0000,-1318.0945041927546,-0.0035,1.0892,-150.4997,-1.7368
324,200.0000,-984.5362336759385,-0.0044,1.0662,-154.2499,-0.4521
325,200.0000,-1362.5983982010475,-0.0077,0.8923,-156.6860,-1.4723
326,200.0000,-1355.6558861115846,-0.0098,1.0373,-150.5647,-1.9058
327,200.0000,-1001.0900881297048,-0.0091,0.5991,-162.2093,-0.8161
328,200.0000,-758.0144403414571,-0.0101,0.6065,-142.3215,-0.5952
329,200.0000,-1290.816103364737,-0.0086,0.6580,-150.4432,-1.5636
330,200.0000,-1355.8821663509227,-0.0087,0.9934,-151.5186,-1.9547
331,200.0000,-532.7774142477601,-0.0074,1.1054,-133.6873,0.2971
332,200.0000,-1402.6835020305896,-0.0049,1.0037,-169.5032,-1.1424
333,200.0000,-1311.9162133951443,-0.0034,1.1496,-158.0246,-1.7346
334,200.0000,-1289.776121880469,-0.0003,0.5756,-160.2561,-1.6052
335,200.0000,-1363.913597589951,-0.0027,0.8212,-153.2776,-2.0975
336,200.0000,-1307.4753502622273,-0.0041,0.4446,-171.4665,-0.8330
337,200.0000,-1326.1418783763197,-0.0064,0.5970,-154.4183,-1.5235
338,200.0000,-1336.285729473924,-0.0085,0.8138,-156.3124,-1.6261
339,200.0000,-1260.5589234442664,-0.0075,0.6171,-161.8167,-1.3736
340,200.0000,-1389.273235457897,-0.0066,1.3268,-153.0959,-1.8659
341,200.0000,-1209.6366318674854,-0.0076,1.2647,-163.8617,-1.0343
342,200.0000,-1460.327079241332,-0.0071,1.2965,-155.6544,-1.9555
343,200.0000,-1201.3494841557297,-0.0082,1.2986,-158.9576,-1.3163
344,200.0000,-1295.8091279630687,-0.0097,0.7265,-154.8951,-1.7948
345,200.0000,-1434.0937562052254,-0.0133,1.4671,-159.3251,-1.9235
346,200.0000,-1324.98301085755,-0.0132,1.1447,-163.1154,-1.8139
347,200.0000,-1340.3987204882524,-0.0130,1.0308,-167.3043,-1.5339
348,200.0000,-1384.0691799501092,-0.0106,0.6975,-168.5679,-1.5458
349,200.0000,-734.8504181441414,-0.0060,1.1547,-147.3468,-0.6238
350,200.0000,-1415.4436303851653,-0.0051,0.6353,-165.4071,-1.7752
351,200.0000,-1226.618446325797,-0.0049,0.6879,-150.9798,-1.5809
352,200.0000,-1167.5481336205735,-0.0084,0.5831,-167.6321,-1.2210
353,200.0000,-1209.7155130032631,-0.0081,1.2437,-157.9199,-1.3923
354,200.0000,-1368.3401045221751,-0.0091,0.8448,-174.6475,-1.3164
355,200.0000,-1387.5365072735851,-0.0083,1.4569,-164.8613,-1.8377
