1,999,-49.704370526078336
2,999,-52.440412916351086
3,999,-53.177613940979086
4,999,-49.02789621383181
5,999,-52.865257853382595
6,747,59.258139223789826
7,999,-52.591781367335884
8,999,-51.802693273746854
9,999,-50.010572525871936
10,999,-51.49246265188855
11,999,-50.57987010408119
12,999,-53.13998817389391
13,999,-52.23425606554138
14,999,-53.62205199205048
15,999,-52.31537097039558
16,999,-51.552500431210184
17,999,-49.99069129378203
18,999,-52.83655896052973
19,999,-51.328289778490436
20,999,-51.32283360673794
21,999,-52.58739420452686
22,999,-51.08760055725195
23,999,-50.81556993044184
24,999,-51.359515293916985
25,999,-51.49079834814301
26,999,-50.23927716040243
27,999,-51.57959586549691
28,999,-52.27772158640399
29,999,-53.062808016493086
30,999,-51.07709939227393
31,999,-51.428948639839966
32,999,-52.29787439493756
33,999,-51.835300155627785
34,999,-49.700747865656474
35,999,-51.805546498171836
36,999,-50.233133518594094
37,999,-53.37082337669768
38,999,-52.51101075787437
39,999,-51.276179062576915
40,999,-50.313463053377845
41,999,-49.38378537033628
42,999,-52.26989031301532
43,999,-52.1877437040715
44,999,-51.219199101958296
45,999,-52.8216893610549
46,999,-50.85919629787717
47,999,-53.8599154892504
48,999,-53.09310144389746
49,999,-50.777129759088254
50,999,-50.33168518790241
51,546,71.62541932911964
52,999,-49.10657517929999
53,999,-51.738098989837404
54,999,-53.47481533980655
55,999,-50.93550644017035
56,999,-51.48479653118057
57,999,-51.32945002916519
58,999,-50.93092236480172
59,999,-50.92373228602068
60,999,-51.12200137269641
61,999,-52.53832721989779
62,999,-51.03598344866963
63,999,-51.391454108937104
64,999,-52.0630414680735
65,999,-50.3736647786533
66,999,-51.312194411539075
67,999,-51.434844746736786
68,999,-51.787237238433384
69,999,-52.13602143270215
70,999,-51.725291884621264
71,999,-50.36690500558841
72,999,-49.76327199737035
73,999,-52.34159101266549
74,999,-51.55374719942293
75,999,-51.75817346400994
76,999,-53.01870896670229
77,999,-51.86393614808466
78,999,-49.99234595376886
79,999,-49.902988272563945
80,999,-51.40635722970578
81,999,-50.62942594874189
82,851,56.47939893647961
83,999,-50.123716474388075
84,999,-52.29412203605516
85,999,-52.05475453016064
86,999,-52.879842344322505
87,999,-52.880493316779756
88,999,-51.393481521431355
89,999,-50.80012003137859
90,999,-50.131085267043936
91,999,-52.83585515471467
92,999,-51.013399467223415
93,999,-53.40007355038983
94,999,-49.427191444920005
95,999,-50.04838166254612
96,999,-51.46738322561271
97,999,-51.75591556463708
98,999,-50.41295653641204
99,999,-49.67609741659988
100,999,-51.12351546087237
101,999,-50.88642425651569
102,976,48.08263925438704
103,999,-56.070439560155314
104,999,-64.25283640962891
105,999,-68.29991862621573
106,999,-67.51276751028867
107,999,-68.88092558433594
108,999,-67.93702363101256
109,999,-68.86532281473815
110,999,-67.9951294765268
111,999,-65.3254137826303
112,999,-68.61657210408035
113,999,-68.946583509108
114,999,-71.53966729081145
115,999,-66.44707720057038
116,999,-67.0081551479059
117,999,-67.08817499426756
118,999,-69.13341231239102
119,999,-68.42482894168757
120,999,-68.81423886696498
121,999,-67.84266938994477
122,999,-68.84216073046153
123,999,-68.63063069852473
124,999,-69.84640853072048
125,999,-68.92249896937042
126,999,-66.75653631303472
127,999,-62.88577334885461
128,999,-58.9389222119482
129,999,-64.49619776274548
130,999,-63.80426333155214
131,999,-62.37619474617593
132,999,-64.69216354843546
133,999,-63.72659481748953
134,999,-67.49682780362163
135,999,-69.31442350332061
136,999,-67.21305953881706
137,999,-67.28082724770623
138,999,-65.47003265167211
139,999,-67.92224225533666
140,999,-64.10204003243979
141,999,-63.1207275727801
142,999,-65.59271605620812
143,999,-64.31571746199575
144,999,-65.51357234774007
145,999,-64.81403963985555
146,999,-63.01523993104607
147,999,-63.87848363318737
148,999,-64.60374368086678
149,999,-64.1520831646934
150,999,-60.144816377651495
151,999,-60.04202856531045
152,999,-57.10521891618229
153,999,-62.49300236853565
154,999,-56.52128389516476
155,999,-53.45032002396154
156,999,-55.96581570637698
157,999,-61.86435783578668
158,999,-56.0326877198671
159,999,-52.182657818010654
160,999,-54.202004081977016
161,999,-58.028597915579496
162,831,52.417228584675385
163,999,-55.7369523032578
164,999,-53.03380131726749
165,999,-58.15566528643662
166,999,-56.156085802183654
167,999,-55.44858785382097
168,999,-56.40142431478399
169,999,-58.511340377068905
170,730,57.35970450086966
171,999,-51.612649471177036
172,999,-55.55713739172267
173,999,-54.97954306856479
174,999,-51.70418758844872
175,999,-54.12810800846674
176,999,-51.2487109927995
177,999,-55.1890676434982
178,999,-54.77086720881752
179,999,-55.106198113341556
180,999,-53.34911095495228
181,999,-54.129228078357464
182,999,-54.29518434739886
183,999,-52.867570996295385
184,999,-52.528245092690234
185,999,-54.03713562198844
186,999,-53.17805201520932
187,999,-55.683482852776066
188,999,-53.08493010614815
189,999,-54.09125894087832
190,999,-53.331447530862484
191,999,-53.18806054894167
192,999,-55.80654148436475
193,999,-53.711052335163274
194,999,-52.37265898175672
195,999,-51.91882947596665
196,999,-51.643392098167126
197,999,-53.87231253783099
198,999,-54.2884242898738
199,999,-53.78341503266666
200,999,-53.698525478709556
201,999,-51.77231207651886
202,999,-57.806291675812155
